7539.44
6344.32
5492.83
4738.5
4323.19
3966.73
3714.69
3431.7
3376.76
3372.52
3651.73
4354.33
5564.53
6747.49
7615.22
7909.66
8052.1
8743.6
9210.46
9480.47
9956.17
9955.21
10212.29
10490.72
11184.55
11689.4
10590
10137.87
10204.61
10335.17
10620.7
10428.62
10736.83
11132.67
11659.54
11697.89
12059.39
12317.33
13002.76
14115.78
15374.9
15403.17
15434.77
14670.98
13361.6
11827.39
10367.06
8669.08
7414.19
6165.44
5271.58
4684.52
4267.47
3917.73
3761.87
3537.39
3396.51
3373.57
3678.77
4317.86
5580.37
6700.22
7561.79
7813.6
7819.95
8403.47
8940.95
9350.68
9729.71
9680.12
9801.88
10124.65
10682.35
11163.33
10068.93
9733.6
9695.11
9886.64
10147.69
10043.92
10443.93
10883.39
11435.18
11618.08
12255.93
12620.88
13252.61
14258.91
15429.56
15747.13
15130.88
14523.62
13392.2
11649.47
9822.29
8364.43
7234.72
6063.72
5127.54
4538.9
4205.26
3966.62
3735.23
3559.15
6378.34
3427.34
3742.42
4376.12
5640.83
6754.66
7701.79
8032.25
8001.39
8577.82
9084.22
9403.48
9878.08
9849
10082.65
10381.94
11141.55
11488.97
10390.58
10025.41
10098.65
10195.24
10479.27
10632.04
10975.86
11448.09
11955.05
12431.26
13253.12
13687.68
14499.99
15577.27
16548.8
16406.11
15958.34
15160.05
13799.08
12002.4
10630.66
8848.04
7543.77
6359.22
5423.37
4852.75
4447.1
4147.12
3867.29
3623.43
3501.79
3521.55
3911.6
4613.65
5963.72
7068.75
8030.86
8281.36
8423.31
8987.67
9542.57
9846.5
10226.24
10218.18
10247.89
10566.86
11259.61
11743.66
10563.53
10182.99
10088.09
10199.07
10514.2
10380.51
10832.52
11317.91
11864.98
12191.32
12884.13
13479.41
14243.92
15305.78
16173.45
16140.6
15711.22
14834.56
13698.77
12117.05
10582.54
8821.15
7577.87
6382.09
5453.5
4870.34
4449.21
4087.02
3879.56
3560.42
3531.85
3545.48
3927.82
4577.92
8958.84
7225.7
8051.42
8440.28
8533.88
9143
9603.53
9912.73
10381.91
10410.95
10560.02
10842.92
11480.53
11827.35
10750.58
10402.97
10428.21
10624.98
10910.01
10772.44
11143.32
11540.62
12031.95
12499.34
12708.96
13240.8
14233.49
15513.53
16332.05
17604.59
17212.04
16064.7
14127.79
12682.5
11494.85
9699.29
8407.34
7010.96
6007.77
5345.43
4888.15
4526.78
4263.5
3953.93
3808.13
3834.16
4098.29
4639.77
5761.61
6921.32
8139.11
8965.4
9599.58
10039.85
10694.24
11229.56
11832.43
11949.97
12179.31
12377.42
12804.61
13165.21
12493.42
12319.77
12275.28
12255.63
12576.62
12569.41
12587.01
12523.69
12707.74
12701.96
13303.52
13383.63
14478.4
15634.89
16769.25
16893.09
17176
16245.87
15439.59
13919.16
12228.19
10522.01
8126.75
6168.36
5864.77
6195.54
5549.67
4908.44
4536.87
4122.29
3909.29
3813.73
4015.1
4429.12
5573.68
6807.57
8042.69
8932.9
12835.96
10534.8
11375.45
11912.87
12380.15
12665.28
12979.49
12883.63
13035.68
13141.86
12931.39
12714.89
12789.74
12753.18
12495
12443.77
12644.59
12701.66
12611.34
12599.92
13194.84
13334.23
14204.45
15394.08
16684.72
17012.4
16125.98
14966.54
14339.46
12876.58
11134.87
9225.68
7722.9
6388.1
5510.76
4747.58
4276.04
3882.6
3668.27
3436.77
3323.77
3367.56
3699.3
4418.35
5688.33
6894.13
7687.5
8072.72
8109.66
8864.45
9366.94
9692.14
10114.46
10237.89
10405.27
10598.92
11374.63
11790.07
10699.17
10361.84
10458.26
10659.21
10876.97
10664.97
10980.52
11481.52
11978.88
12369.75
12982.74
13348.37
14172.76
15314.22
16257.5
16335.87
16260.99
15330.4
13991.26
12004.63
10306.31
8582.59
7180.08
6117.95
5308.14
4789.51
4420.24
4108.43
3912.08
3634.41
3476.58
3479.84
3817.12
4492.18
5784.25
7104.02
7933.38
8284.33
8313.74
8910.38
9421.71
9806.58
10290.51
10342.03
10436.7
10792.69
11401.17
11924.76
10788.85
10397.23
10510.54
10548.42
10834.28
10694.29
11118.51
11872.59
12217.08
12551.61
13416.53
13727.55
10686.54
15558.5
16511.34
16578.71
16233.65
15531.17
14062.86
12132.52
10368.52
8718.85
7563.27
6470.61
5548.86
4897.69
4547.35
4135.28
3986.3
3762.88
3587.85
3629.24
3943.27
4636.64
5952.71
7181.43
8151.97
8381.85
8480.37
9107.73
9716.72
10057.2
10562.77
